src_region,src_tier,src_instance_class,dst_region,dst_tier,dst_instance_class,iperf3_connections,iperf3_runtime,tag,stdout_path,stderr_path,throughput_sent,throughput_recieved,cpu_utilization,success
gcp:asia-southeast2-a,,,gcp:asia-east2-a,,,64,5,gcp:asia-southeast2-a:None_gcp:asia-east2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:None_gcp:asia-east2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-southeast2-a:None_gcp:asia-east2-a:None.stderr,15126640000.0,14953830000.0,59.227771,True
gcp:us-west4-a,,,gcp:asia-northeast1-a,,,64,5,gcp:us-west4-a:None_gcp:asia-northeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:asia-northeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:asia-northeast1-a:None.stderr,5513143000.0,5378322000.0,41.402887,True
gcp:europe-west6-a,,,gcp:us-east1-b,,,64,5,gcp:europe-west6-a:None_gcp:us-east1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:None_gcp:us-east1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:None_gcp:us-east1-b:None.stderr,5661458000.0,5353019000.0,42.072386,True
gcp:us-west1-a,,,gcp:europe-west4-a,,,64,5,gcp:us-west1-a:None_gcp:europe-west4-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west1-a:None_gcp:europe-west4-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west1-a:None_gcp:europe-west4-a:None.stderr,4502122000.0,3867780000.0,35.824336,True
gcp:southamerica-east1-a,,,gcp:northamerica-northeast2-a,,,64,5,gcp:southamerica-east1-a:None_gcp:northamerica-northeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:None_gcp:northamerica-northeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:None_gcp:northamerica-northeast2-a:None.stderr,4070333000.0,3936452000.0,35.664131,True
gcp:northamerica-northeast1-a,,,gcp:asia-northeast2-a,,,64,5,gcp:northamerica-northeast1-a:None_gcp:asia-northeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:asia-northeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:asia-northeast2-a:None.stderr,7677361000.0,7412123000.0,31.975509,True
gcp:europe-west2-a,,,gcp:asia-southeast1-a,,,64,5,gcp:europe-west2-a:None_gcp:asia-southeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:asia-southeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:asia-southeast1-a:None.stderr,10727420000.0,7241431000.0,27.043832,True
gcp:us-east4-a,,,gcp:asia-south2-a,,,64,5,gcp:us-east4-a:None_gcp:asia-south2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:asia-south2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:asia-south2-a:None.stderr,10754390000.0,6676624000.0,24.557446,True
gcp:southamerica-west1-a,,,gcp:australia-southeast2-a,,,64,5,gcp:southamerica-west1-a:None_gcp:australia-southeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:None_gcp:australia-southeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:None_gcp:australia-southeast2-a:None.stderr,3317082000.0,2408621000.0,22.683054,True
gcp:asia-south1-a,,,gcp:us-central1-a,,,64,5,gcp:asia-south1-a:None_gcp:us-central1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:None_gcp:us-central1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:None_gcp:us-central1-a:None.stderr,4053919000.0,3159402000.0,23.29134,True
gcp:asia-northeast3-a,,,gcp:europe-central2-a,,,64,5,gcp:asia-northeast3-a:None_gcp:europe-central2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast3-a:None_gcp:europe-central2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast3-a:None_gcp:europe-central2-a:None.stderr,2468518000.0,2132140000.0,21.804543,True
gcp:europe-west3-a,,,gcp:australia-southeast1-a,,,64,5,gcp:europe-west3-a:None_gcp:australia-southeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:None_gcp:australia-southeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:None_gcp:australia-southeast1-a:None.stderr,4429034000.0,3578830000.0,21.515507,True
gcp:europe-north1-a,,,gcp:asia-east1-a,,,64,5,gcp:europe-north1-a:None_gcp:asia-east1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:None_gcp:asia-east1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-north1-a:None_gcp:asia-east1-a:None.stderr,2477257000.0,1974359000.0,20.177706,True
gcp:europe-west2-a,,,gcp:europe-west1-b,,,64,5,gcp:europe-west2-a:None_gcp:europe-west1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:europe-west1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:europe-west1-b:None.stderr,15889820000.0,15832440000.0,91.937083,True
gcp:asia-east1-a,,,gcp:asia-southeast2-a,,,64,5,gcp:asia-east1-a:None_gcp:asia-southeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:None_gcp:asia-southeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:None_gcp:asia-southeast2-a:None.stderr,23564490000.0,22609040000.0,56.274501,True
gcp:northamerica-northeast1-a,,,gcp:europe-west3-a,,,64,5,gcp:northamerica-northeast1-a:None_gcp:europe-west3-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:europe-west3-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:europe-west3-a:None.stderr,5918277000.0,5697430000.0,46.007753,True
gcp:us-east1-b,,,gcp:europe-west4-a,,,64,5,gcp:us-east1-b:None_gcp:europe-west4-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east1-b:None_gcp:europe-west4-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east1-b:None_gcp:europe-west4-a:None.stderr,12163440000.0,11634490000.0,40.59127,True
gcp:northamerica-northeast2-a,,,gcp:europe-north1-a,,,64,5,gcp:northamerica-northeast2-a:None_gcp:europe-north1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:None_gcp:europe-north1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:None_gcp:europe-north1-a:None.stderr,12625740000.0,12218520000.0,38.039006,True
gcp:asia-northeast2-a,,,gcp:australia-southeast2-a,,,64,5,gcp:asia-northeast2-a:None_gcp:australia-southeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:None_gcp:australia-southeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast2-a:None_gcp:australia-southeast2-a:None.stderr,15386690000.0,14787490000.0,34.776766,True
gcp:asia-south1-a,,,gcp:asia-northeast1-a,,,64,5,gcp:asia-south1-a:None_gcp:asia-northeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:None_gcp:asia-northeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-south1-a:None_gcp:asia-northeast1-a:None.stderr,19425880000.0,15735620000.0,36.47503,True
gcp:us-west4-a,,,gcp:europe-west6-a,,,64,5,gcp:us-west4-a:None_gcp:europe-west6-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:europe-west6-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:europe-west6-a:None.stderr,4261115000.0,4081982000.0,33.349604,True
gcp:us-central1-a,,,gcp:southamerica-west1-a,,,64,5,gcp:us-central1-a:None_gcp:southamerica-west1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-central1-a:None_gcp:southamerica-west1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-central1-a:None_gcp:southamerica-west1-a:None.stderr,16652430000.0,15853860000.0,33.624943,True
gcp:australia-southeast1-a,,,gcp:us-west1-a,,,64,5,gcp:australia-southeast1-a:None_gcp:us-west1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:None_gcp:us-west1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:None_gcp:us-west1-a:None.stderr,13299530000.0,11733820000.0,31.070334,True
gcp:asia-northeast3-a,,,gcp:us-east4-a,,,64,5,gcp:asia-northeast3-a:None_gcp:us-east4-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast3-a:None_gcp:us-east4-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-northeast3-a:None_gcp:us-east4-a:None.stderr,14768320000.0,13178990000.0,30.18298,True
gcp:europe-central2-a,,,gcp:asia-east2-a,,,64,5,gcp:europe-central2-a:None_gcp:asia-east2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:None_gcp:asia-east2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:None_gcp:asia-east2-a:None.stderr,13381830000.0,8212107000.0,23.918206,True
gcp:southamerica-east1-a,,,gcp:asia-south2-a,,,64,5,gcp:southamerica-east1-a:None_gcp:asia-south2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:None_gcp:asia-south2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-east1-a:None_gcp:asia-south2-a:None.stderr,6708478000.0,2489486000.0,17.562671,True
gcp:europe-west4-a,,,gcp:europe-west1-b,,,64,5,gcp:europe-west4-a:None_gcp:europe-west1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:None_gcp:europe-west1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west4-a:None_gcp:europe-west1-b:None.stderr,18342520000.0,18254210000.0,91.380759,True
gcp:europe-west3-a,,,gcp:europe-north1-a,,,64,5,gcp:europe-west3-a:None_gcp:europe-north1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:None_gcp:europe-north1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west3-a:None_gcp:europe-north1-a:None.stderr,13779710000.0,13709400000.0,70.078065,True
gcp:us-west4-a,,,gcp:us-central1-a,,,64,5,gcp:us-west4-a:None_gcp:us-central1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:us-central1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:us-central1-a:None.stderr,19410130000.0,18967320000.0,63.790669,True
gcp:asia-southeast1-a,,,gcp:asia-south2-a,,,64,5,gcp:asia-southeast1-a:None_gcp:asia-south2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:None_gcp:asia-south2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-southeast1-a:None_gcp:asia-south2-a:None.stderr,19202890000.0,18407180000.0,52.11241,True
gcp:australia-southeast1-a,,,gcp:asia-southeast2-a,,,64,5,gcp:australia-southeast1-a:None_gcp:asia-southeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:None_gcp:asia-southeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast1-a:None_gcp:asia-southeast2-a:None.stderr,16899110000.0,14476130000.0,41.370887,True
gcp:asia-east1-a,,,gcp:us-west1-a,,,64,5,gcp:asia-east1-a:None_gcp:us-west1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:None_gcp:us-west1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east1-a:None_gcp:us-west1-a:None.stderr,14128020000.0,13427930000.0,38.145142,True
gcp:europe-west6-a,,,gcp:asia-south1-a,,,64,5,gcp:europe-west6-a:None_gcp:asia-south1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:None_gcp:asia-south1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west6-a:None_gcp:asia-south1-a:None.stderr,7587429000.0,6929488000.0,35.950497,True
gcp:southamerica-west1-a,,,gcp:northamerica-northeast1-a,,,64,5,gcp:southamerica-west1-a:None_gcp:northamerica-northeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:None_gcp:northamerica-northeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:southamerica-west1-a:None_gcp:northamerica-northeast1-a:None.stderr,4017318000.0,3848517000.0,35.502591,True
gcp:us-east4-a,,,gcp:asia-northeast1-a,,,64,5,gcp:us-east4-a:None_gcp:asia-northeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:asia-northeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:asia-northeast1-a:None.stderr,18400010000.0,16576710000.0,33.953432,True
gcp:australia-southeast2-a,,,gcp:asia-northeast2-a,,,64,5,gcp:australia-southeast2-a:None_gcp:asia-northeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:None_gcp:asia-northeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:None_gcp:asia-northeast2-a:None.stderr,3840612000.0,3668342000.0,34.812881,True
gcp:northamerica-northeast2-a,,,gcp:asia-northeast3-a,,,64,5,gcp:northamerica-northeast2-a:None_gcp:asia-northeast3-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:None_gcp:asia-northeast3-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast2-a:None_gcp:asia-northeast3-a:None.stderr,5467805000.0,5046727000.0,30.302717,True
gcp:asia-east2-a,,,gcp:us-east1-b,,,64,5,gcp:asia-east2-a:None_gcp:us-east1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:None_gcp:us-east1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:None_gcp:us-east1-b:None.stderr,2834679000.0,2695072000.0,26.79638,True
gcp:europe-central2-a,,,gcp:southamerica-east1-a,,,64,5,gcp:europe-central2-a:None_gcp:southamerica-east1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:None_gcp:southamerica-east1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-central2-a:None_gcp:southamerica-east1-a:None.stderr,4891679000.0,4403128000.0,26.002177,True
gcp:us-west1-a,,,gcp:us-east1-b,,,64,5,gcp:us-west1-a:None_gcp:us-east1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west1-a:None_gcp:us-east1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west1-a:None_gcp:us-east1-b:None.stderr,16729990000.0,16537610000.0,54.148013,True
gcp:us-east4-a,,,gcp:europe-west1-b,,,64,5,gcp:us-east4-a:None_gcp:europe-west1-b:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:europe-west1-b:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-east4-a:None_gcp:europe-west1-b:None.stderr,13054500000.0,12539560000.0,48.266031,True
gcp:europe-west2-a,,,gcp:northamerica-northeast2-a,,,64,5,gcp:europe-west2-a:None_gcp:northamerica-northeast2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:northamerica-northeast2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:europe-west2-a:None_gcp:northamerica-northeast2-a:None.stderr,17223540000.0,16348050000.0,46.885452,True
gcp:australia-southeast2-a,,,gcp:asia-south1-a,,,64,5,gcp:australia-southeast2-a:None_gcp:asia-south1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:None_gcp:asia-south1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:australia-southeast2-a:None_gcp:asia-south1-a:None.stderr,14120940000.0,13560360000.0,34.291076,True
gcp:us-west4-a,,,gcp:europe-central2-a,,,64,5,gcp:us-west4-a:None_gcp:europe-central2-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:europe-central2-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-west4-a:None_gcp:europe-central2-a:None.stderr,10401000000.0,10338590000.0,32.121702,True
gcp:us-central1-a,,,gcp:australia-southeast1-a,,,64,5,gcp:us-central1-a:None_gcp:australia-southeast1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-central1-a:None_gcp:australia-southeast1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:us-central1-a:None_gcp:australia-southeast1-a:None.stderr,11340660000.0,10296030000.0,30.865956,True
gcp:northamerica-northeast1-a,,,gcp:asia-east1-a,,,64,5,gcp:northamerica-northeast1-a:None_gcp:asia-east1-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:asia-east1-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:northamerica-northeast1-a:None_gcp:asia-east1-a:None.stderr,4297562000.0,3908863000.0,29.463663,True
gcp:asia-east2-a,,,gcp:europe-west3-a,,,64,5,gcp:asia-east2-a:None_gcp:europe-west3-a:None,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:None_gcp:europe-west3-a:None.stdout,/home/ubuntu/skylark/data/logs/throughput_grid/2022.04.20_09.49_cross-plumbers-two-facedly-prepaid_5s_64c/raw_iperf3_logs/gcp:asia-east2-a:None_gcp:europe-west3-a:None.stderr,9605796000.0,6242249000.0,25.223988,True
